id,Watson Score,Watson Analysis,"Google Score,Magnitude",google Magnitude,LabeldetGoogle,label
456653,,positive,0.5,0.5,positive,positive
456708,,positive,0.3,0.6,positive,positive
457017,,positive,0.2,0.4,neutral,positive
457515,,negative,0,1.1,neutral,negative
458058,,positive,0.2,0.5,neutral,positive
458340,,positive,0.2,2.1,neutral,positive
458570,,positive,0.1,0.4,neutral,positive
458583,,neutral,0.1,0.1,neutral,neutral
462316,,positive,0,0.4,neutral,neutral
462610,,positive,0.2,0.4,neutral,positive
463066,,neutral,-0.1,0.1,neutral,neutral
464359,,positive,0.1,0.1,neutral,neutral
464428,,positive,0.3,0.7,positive,positive
464920,,neutral,-0.1,0.1,neutral,neutral
464952,,neutral,0.2,0.4,neutral,neutral
466700,,positive,0.3,0.6,positive,positive
467084,,positive,0,1.6,neutral,positive
467290,,positive,0.2,1.8,neutral,positive
467392,,positive,0.3,0.6,positive,positive
470416,,neutral,0.2,0.9,neutral,neutral
471677,,neutral,0,0,neutral,neutral
472827,,neutral,-0.9,0.9,negative,neutral
473300,,positive,0.6,1.2,positive,positive
473721,,positive,0.3,0.6,positive,positive
475310,,positive,0.1,1,neutral,positive
475329,,positive,0,0.3,neutral,positive
475590,,neutral,0.3,0.3,positive,neutral
476298,,neutral,0,0,neutral,neutral
476380,,negative,-0.4,1.4,negative,neutral
477037,,positive,0.3,1.3,positive,positive
477615,,neutral,0.1,0.2,neutral,neutral
478565,,neutral,0.1,0.1,neutral,neutral
478817,,positive,0,0.3,neutral,positive
479828,,negative,-0.6,1.8,negative,negative
480641,,positive,0,0,neutral,neutral
480821,,negative,-0.1,0.5,neutral,negative
481934,,positive,-0.1,0.6,neutral,positive
482656,,negative,-0.8,0.8,negative,neutral
482697,,neutral,0.1,0.1,neutral,neutral
483378,,neutral,0,0,neutral,neutral
485207,,negative,-0.1,0.1,neutral,negative
485723,,negative,-0.4,1.7,negative,neutral
486959,,neutral,0.4,0.4,positive,neutral
487945,,negative,0,1.9,neutral,neutral
488421,,negative,0,0.7,neutral,negative
489735,,positive,0.1,0.7,neutral,positive
490667,,negative,0,2.8,neutral,positive
493208,,positive,0,0,neutral,positive
498437,,neutral,-0.7,0.7,negative,neutral
501187,,positive,0.2,0.5,neutral,positive
501456,,neutral,-0.3,0.3,negative,neutral
501886,,negative,-0.3,0.3,negative,neutral
503241,,positive,0.2,0.4,neutral,positive
504393,,neutral,-0.3,0.3,negative,neutral
507405,,positive,-0.2,0.2,neutral,neutral
509109,,positive,0.1,0.9,neutral,positive
509249,,neutral,-0.1,0.1,neutral,neutral
511670,,positive,0.3,0.3,positive,positive
513027,,negative,-0.7,0.7,negative,negative
514247,,positive,0.2,2.3,neutral,positive
514458,,neutral,0,0,neutral,neutral
514540,,positive,0,0.1,neutral,positive
515342,,negative,-0.8,0.8,negative,negative
515501,,positive,0.3,1.3,positive,positive
515659,,positive,0.5,1,positive,positive
516172,,positive,0.1,0.1,neutral,positive
516196,,positive,0,0,neutral,positive
516630,,positive,0.7,0.7,positive,positive
516774,,neutral,0,0.4,neutral,positive
517718,,neutral,0.3,0.3,positive,neutral
518230,,positive,0.6,0.6,positive,positive
518233,,positive,0.5,0.5,positive,neutral
518478,,positive,0,2.3,neutral,positive
519394,,positive,0.1,0.3,neutral,positive
519572,,positive,0.8,0.8,positive,positive
522802,,positive,0.9,0.9,positive,positive
524024,,positive,0.2,0.7,neutral,positive
524238,,positive,-0.2,2,neutral,positive
526149,,negative,0.9,0.9,positive,positive
526452,,positive,0.5,1.1,positive,positive
527091,,positive,-0.7,0.7,negative,positive
527414,,negative,0.3,1.4,positive,negative
528602,,positive,-0.1,1.5,neutral,positive
528726,,negative,0.1,2,neutral,positive
528839,,negative,0.1,2,neutral,neutral
528964,,positive,0.1,1.2,neutral,positive
529443,,positive,0.2,0.2,neutral,neutral
529523,,neutral,0.3,0.7,positive,neutral
529656,,positive,-0.4,0.4,negative,neutral
531448,,negative,0.2,0.4,neutral,neutral
533732,,positive,0.8,0.8,positive,positive
536287,,positive,0.4,0.8,positive,positive
538839,,positive,-0.1,1,neutral,positive
538952,,positive,0.1,0.3,neutral,positive
540003,,positive,0,0.3,neutral,positive
541327,,positive,0.3,0.7,positive,negative
541471,,positive,-0.8,0.8,negative,positive
541585,,neutral,0.1,0.4,neutral,neutral
542796,,positive,0.8,1.6,positive,neutral
544276,,positive,0.2,0.5,neutral,positive
544652,,negative,0,0.1,neutral,neutral
545670,,negative,0,0,neutral,neutral
546524,,neutral,-0.2,0.2,neutral,neutral
547590,,neutral,0.3,1,positive,neutral
548153,,positive,0.7,0.7,positive,positive
549289,,positive,0,0,neutral,positive
558581,,NA,0,0.2,neutral,positive
558598,,positive,0,0.3,neutral,positive
562151,,positive,0.1,3.3,neutral,neutral
562657,,positive,0.1,1,neutral,neutral
563322,,positive,0.1,0.2,neutral,positive
563865,,positive,0,0.3,neutral,positive
565199,,positive,0,0.3,neutral,positive
567127,,negative,0.1,0.2,neutral,neutral
568964,,positive,-0.1,0.1,neutral,positive
569317,,negative,0.8,0.8,positive,negative
570091,,positive,0.2,0.2,neutral,positive
570828,,positive,-0.3,1,negative,positive
571483,,positive,-0.5,0.5,negative,neutral
571869,,neutral,-0.8,0.8,negative,neutral
574433,,negative,-0.4,1.2,negative,negative
574480,,negative,-0.3,0.9,negative,neutral
574763,,positive,0,0,neutral,positive
575599,,neutral,0.3,1,positive,negative
577388,,positive,-0.3,0.7,negative,positive
577429,,neutral,-0.5,1,negative,neutral
577994,,negative,0,4.6,neutral,neutral
578043,,positive,0.7,0.7,positive,positive
578101,,positive,0,1.5,neutral,positive
579578,,positive,0.1,0.3,neutral,positive
582650,,positive,0.4,0.4,positive,neutral
584677,,neutral,0,1.7,neutral,neutral
585154,,negative,-0.4,0.9,negative,negative
586870,,positive,0.3,0.8,positive,neutral
587315,,positive,0,0,neutral,positive
588690,,neutral,0.5,1.1,positive,neutral
590157,,positive,0,0.2,neutral,positive
590647,,positive,0,0,neutral,positive
590715,,NA,0.3,0.6,positive,positive
590787,,positive,0,0.1,neutral,positive
591329,,positive,0.1,0.2,neutral,positive
591356,,positive,0.7,0.7,positive,positive
591793,,positive,-0.1,0.1,neutral,positive
591858,,neutral,0.2,0.5,neutral,neutral
591879,,positive,0.8,0.8,positive,positive
593010,,positive,0.3,0.9,positive,neutral
593827,,positive,0.7,0.7,positive,positive
594834,,positive,0,0,neutral,positive
594865,,positive,0.1,0.1,neutral,positive
595436,,neutral,-0.2,0.2,neutral,neutral
595759,,neutral,0.4,0.9,positive,neutral
598585,,positive,0.2,0.5,neutral,positive
598942,,positive,0.3,0.3,positive,positive
599164,,positive,0.2,1.5,neutral,positive
600656,,negative,0,0,neutral,neutral
601144,,positive,-0.2,2.2,neutral,positive
601204,,negative,-0.1,0.5,neutral,neutral
601669,,neutral,-0.2,1,neutral,negative
602004,,negative,-0.2,1.2,neutral,neutral
603568,,negative,0.4,0.8,positive,negative
604021,,positive,0.2,0.4,neutral,positive
604108,,positive,0.2,0.5,neutral,positive
604668,,positive,0.3,0.7,positive,positive
605838,,positive,0.5,0.5,positive,positive
605901,,positive,0,0.6,neutral,positive
606238,,positive,-0.3,0.3,negative,neutral
607398,,neutral,0.2,0.6,neutral,neutral
608690,,positive,-0.1,0.4,neutral,positive
609690,,negative,0.4,0.8,positive,neutral
611565,,positive,0.3,0.6,positive,neutral
613634,,positive,0,0,neutral,positive
616183,,positive,-0.1,0.1,neutral,positive
617938,,neutral,0.3,0.6,positive,neutral
617995,,positive,0,0,neutral,positive
618655,,positive,0.4,0.4,positive,positive
619035,,positive,-0.5,0.5,negative,positive
619471,,negative,0.2,0.4,neutral,neutral
619747,,positive,0.3,0.3,positive,positive
621440,,positive,0.3,0.7,positive,positive
622502,,positive,0.3,0.3,positive,positive
624172,,positive,0,0,neutral,positive
624648,,neutral,0.2,0.5,neutral,neutral
624672,,positive,0,1.1,neutral,positive
624936,,negative,0,8,neutral,positive
626160,,negative,-0.4,0.4,negative,neutral
626207,,neutral,0,0.8,neutral,neutral
626728,,negative,-0.4,0.4,negative,neutral
627307,,negative,0,0,neutral,neutral
627389,,neutral,0,0,neutral,neutral
627419,,positive,0.4,0.8,positive,positive
627813,,positive,0.1,0.5,neutral,positive
628374,,positive,0.3,0.7,positive,positive
628380,,positive,0,0.1,neutral,positive
628615,,positive,0.1,0.4,neutral,positive
629495,,positive,0.8,0.8,positive,positive
629646,,positive,0.1,0.3,neutral,positive
629761,,positive,0.3,0.3,positive,positive
629819,,positive,0.2,2.7,neutral,positive
631562,,positive,0.3,0.6,positive,positive
631723,,positive,0.3,0.7,positive,positive
631844,,positive,0,0.1,neutral,positive
633282,,neutral,0.1,0.1,neutral,neutral
634005,,positive,0.3,0.7,positive,positive
640521,,positive,0.5,1,positive,positive
641447,,positive,0.1,0.1,neutral,neutral
642057,,negative,0,0,neutral,neutral
644706,,positive,0,5.5,neutral,neutral
645615,,neutral,0,0.4,neutral,neutral
646546,,neutral,0.1,0.1,neutral,neutral
647358,,neutral,0.8,0.8,positive,neutral
647618,,negative,-0.1,3.1,neutral,neutral
650567,,neutral,-0.5,1,negative,neutral
651307,,positive,0,1.6,neutral,neutral
651627,,positive,0.2,1.5,neutral,neutral
652272,,positive,0,1.3,neutral,positive
652642,,positive,0,1.2,neutral,positive
652698,,positive,-0.3,1.5,negative,positive
656018,,positive,0.2,2.3,neutral,positive
657879,,positive,0.1,0.3,neutral,positive
658276,,positive,0,0.4,neutral,positive
659082,,negative,0,2.5,neutral,neutral
660764,,negative,-0.1,2.4,neutral,neutral
662724,,neutral,-0.3,0.9,negative,neutral
663127,,positive,0.1,0.2,neutral,positive
665037,,neutral,0.1,0.8,neutral,neutral
665610,,positive,0.2,0.5,neutral,positive
666339,,negative,0.1,2,neutral,neutral
667099,,positive,0.2,0.2,neutral,positive
667478,,positive,0.1,4.6,neutral,neutral
668028,,positive,0.3,7.3,positive,positive
668427,,negative,-0.2,9.5,neutral,neutral
669023,,neutral,0.4,0.4,positive,neutral
669039,,positive,0.2,1.4,neutral,positive
669964,,positive,0.5,0.5,positive,positive
670016,,negative,-0.1,0.7,neutral,neutral
670678,,negative,0.7,0.7,positive,neutral
671238,,negative,-0.5,1.1,negative,neutral
671636,,negative,-0.5,1,negative,neutral
671757,,neutral,0.4,0.4,positive,neutral
671954,,neutral,-0.1,0.1,neutral,neutral
673028,,neutral,0.2,0.4,neutral,neutral
673371,,negative,-0.2,0.8,neutral,neutral
674611,,negative,0,3.6,neutral,neutral
676512,,negative,-0.2,0.6,neutral,neutral
676684,,neutral,0.3,0.3,positive,neutral
676725,,negative,-0.2,1.7,neutral,negative
677876,,positive,0.3,0.3,positive,positive
678686,,neutral,0.4,0.4,positive,neutral
679428,,positive,0,4.7,neutral,positive
680447,,negative,-0.1,0.7,neutral,neutral
680595,,neutral,0.4,0.4,positive,neutral
681206,,positive,0.5,2,positive,positive
681898,,positive,0,0.1,neutral,neutral
682463,,negative,0,2.8,neutral,neutral
683340,,positive,0.3,1.3,positive,positive
684142,,positive,0,2.9,neutral,positive
685632,,neutral,-0.4,0.4,negative,neutral
685695,,negative,0,1.3,neutral,positive
686011,,negative,-0.1,0.1,neutral,neutral
686161,,positive,0.7,0.7,positive,positive
686162,,positive,0.6,0.6,positive,neutral
687004,,NA,0,0,neutral,positive
688426,,positive,0.1,1.1,neutral,neutral
688913,,positive,0.1,0.6,neutral,neutral
689755,,neutral,0,0,neutral,neutral
689855,,negative,0.2,1.6,neutral,neutral
691207,,negative,0,1.2,neutral,neutral
691512,,negative,-0.1,1,neutral,neutral
691923,,negative,-0.2,1.3,neutral,negative
692410,,positive,0.3,0.7,positive,positive
693122,,neutral,0,0,neutral,neutral
693273,,neutral,-0.3,0.3,negative,neutral
693644,,positive,0.1,1.3,neutral,neutral
694344,,negative,-0.1,1.2,neutral,neutral
694813,,negative,-0.2,0.5,neutral,neutral
695723,,negative,-0.2,1.3,neutral,negative
696708,,neutral,-0.2,0.2,neutral,neutral
698805,,neutral,0.6,0.6,positive,neutral
699444,,positive,0,0,neutral,positive
701146,,neutral,0.1,0.2,neutral,neutral
701833,,negative,-0.5,0.5,negative,neutral
702882,,positive,-0.2,0.7,neutral,positive
704209,,positive,0.1,0.2,neutral,neutral
704476,,positive,0.4,0.4,positive,neutral
706514,,neutral,-0.1,0.1,neutral,neutral
709298,,negative,-0.1,1.8,neutral,neutral
710109,,NA,0.3,0.3,positive,positive
710450,,neutral,0.1,0.3,neutral,positive
716251,,negative,0,0,neutral,neutral
720026,,positive,-0.6,0.6,negative,neutral
720185,,negative,-0.1,0.6,neutral,neutral
720303,,positive,0.1,1.7,neutral,positive
720310,,positive,0.4,0.4,positive,positive
722547,,negative,-0.4,1.6,negative,negative
723146,,positive,0.3,0.3,positive,positive
726059,,positive,0.1,0.1,neutral,positive
726603,,positive,0.1,0.3,neutral,positive
727466,,neutral,0.7,0.7,positive,neutral
727470,,negative,0,2.8,neutral,negative
729434,,positive,-0.1,2.4,neutral,neutral
731872,,negative,0,1.9,neutral,neutral
732056,,neutral,0,0,neutral,neutral
732456,,neutral,0,0,neutral,neutral
732872,,negative,0,0.1,neutral,neutral
735297,,negative,-0.6,1.3,negative,neutral
736347,,positive,0.1,3.6,neutral,positive
736636,,negative,-0.6,2,negative,neutral
736751,,positive,0.1,0.1,neutral,neutral
738205,,neutral,-0.1,0.4,neutral,negative
740402,,negative,-0.3,2.1,negative,neutral
742827,,positive,0.4,0.9,positive,positive
744007,,NA,0.6,0.6,positive,neutral
744706,,positive,0.4,0.9,positive,positive
745870,,positive,0.5,0.5,positive,positive
748657,,neutral,0.4,0.4,positive,neutral
749763,,positive,0.4,0.4,positive,neutral
751118,,negative,-0.1,5.5,neutral,positive
752811,,neutral,0.2,0.5,neutral,neutral
755727,,negative,-0.3,0.3,negative,negative
756490,,negative,-0.1,4.1,neutral,neutral
756591,,positive,0.4,1.2,positive,neutral
757179,,neutral,0,0,neutral,neutral
758435,,negative,0,0.8,neutral,negative
758781,,negative,0.1,1.6,neutral,positive
758799,,negative,-0.7,0.7,negative,neutral
759590,,negative,-0.2,1.6,neutral,neutral
762126,,negative,-0.2,0.7,neutral,negative
765685,,positive,0.5,1,positive,neutral
765985,,neutral,0,0,neutral,neutral
767059,,positive,0,0.6,neutral,positive
767194,,positive,0.8,1.6,positive,positive
767366,,positive,0.1,0.1,neutral,positive
773072,,negative,-0.5,0.5,negative,neutral
775507,,neutral,0.1,0.3,neutral,positive
775786,,positive,0,0,neutral,neutral
778244,,neutral,0.2,0.2,neutral,neutral
778485,,positive,0.4,0.8,positive,positive
779148,,positive,0.3,0.3,positive,positive
779230,,negative,-0.1,1.1,neutral,negative
779706,,positive,0,0,neutral,positive
781112,,neutral,-0.1,0.1,neutral,neutral
781491,,positive,0,0.9,neutral,neutral
781920,,neutral,-0.5,0.5,negative,neutral
781926,,neutral,-0.4,0.4,negative,neutral
783869,,positive,0,0.2,neutral,positive
784007,,positive,0,0.1,neutral,positive
785517,,neutral,-0.6,0.6,negative,negative
785998,,neutral,-0.2,0.2,neutral,neutral
786256,,neutral,0.1,0.1,neutral,neutral
787532,,negative,-0.6,1.2,negative,negative
789935,,neutral,0,0,neutral,neutral
793286,,positive,0.5,1,positive,positive
793682,,NA,0.2,0.2,neutral,positive
793785,,neutral,0.1,0.1,neutral,neutral
795420,,neutral,0.1,0.1,neutral,neutral
795666,,negative,-0.1,0.5,neutral,neutral
797778,,positive,0.1,0.3,neutral,positive
798067,,NA,0.2,0.2,neutral,positive
800945,,positive,0.7,0.7,positive,positive
801088,,NA,0.2,0.2,neutral,neutral
802537,,neutral,-0.2,0.2,neutral,neutral
803176,,positive,0,0.9,neutral,positive
807477,,negative,0.1,0.6,neutral,neutral
807840,,negative,-0.6,0.6,negative,negative
808676,,negative,0.1,0.4,neutral,positive
808819,,positive,0.1,0.3,neutral,positive
810039,,negative,-0.3,1.9,negative,neutral
810235,,positive,0.2,0.4,neutral,positive
811617,,positive,0.3,0.7,positive,positive
811759,,neutral,0.2,0.2,neutral,neutral
813251,,positive,0.3,0.7,positive,positive
813418,,positive,0.3,0.7,positive,positive
814982,,positive,0.2,0.5,neutral,positive
815364,,positive,0.4,0.8,positive,positive
815415,,positive,0.3,0.7,positive,positive
815513,,positive,0.3,0.7,positive,positive
816973,,positive,0.1,0.9,neutral,positive
817237,,negative,-0.2,0.8,neutral,negative
817418,,negative,-0.4,0.4,negative,neutral
818419,,neutral,0,0,neutral,neutral
818811,,negative,-0.3,0.7,negative,neutral
819836,,positive,0.3,0.6,positive,positive
819864,,positive,0.3,0.6,positive,positive
821537,,positive,0.4,0.4,positive,positive
821561,,positive,0.2,0.5,neutral,positive
821707,,negative,-0.1,0.6,neutral,neutral
822226,,negative,-0.3,1.1,negative,neutral
823313,,negative,-0.2,0.4,neutral,neutral
824949,,positive,0.3,0.6,positive,positive
825341,,positive,0.2,0.4,neutral,positive
825434,,positive,0.3,0.7,positive,positive
825480,,positive,0.3,0.7,positive,positive
827101,,positive,0.3,0.7,positive,positive
827132,,positive,-0.1,1.2,neutral,positive
828325,,neutral,0,0,neutral,neutral
828832,,positive,0.2,0.5,neutral,positive
829697,,positive,0.1,1.3,neutral,positive
829752,,positive,0.2,0.2,neutral,positive
829879,,positive,0.2,0.5,neutral,positive
830148,,positive,0.6,0.6,positive,positive
830187,,neutral,0.1,0.1,neutral,neutral
830192,,positive,0.6,0.6,positive,positive
830782,,positive,0.6,0.6,positive,positive
830944,,positive,0.2,0.4,neutral,positive
832280,,negative,-0.7,0.7,negative,neutral
832695,,neutral,0.2,0.2,neutral,neutral
832728,,positive,0.6,0.6,positive,positive
833158,,negative,-0.1,0.4,neutral,negative
833354,,positive,0.1,0.4,neutral,positive
833905,,NA,0.2,0.2,neutral,neutral
836070,,positive,0,0.4,neutral,neutral
836245,,positive,0.2,0.4,neutral,positive
838493,,positive,-0.1,1,neutral,neutral
838575,,positive,0.2,0.5,neutral,positive
838881,,positive,0.6,0.6,positive,positive
839644,,positive,0.3,0.6,positive,positive
840403,,positive,0.2,0.4,neutral,positive
850284,,positive,0.2,0.4,neutral,positive
850510,,positive,0.1,0.4,neutral,positive
850624,,positive,0,2.2,neutral,positive
850631,,positive,0.7,0.7,positive,positive
851429,,positive,0.3,0.7,positive,positive
852981,,positive,0.5,0.5,positive,positive
853021,,positive,0.3,0.7,positive,positive
853348,,positive,0.3,0.7,positive,positive
853560,,positive,0.3,0.7,positive,positive
853579,,positive,0.3,0.7,positive,positive
855387,,neutral,0,0.1,neutral,neutral
855716,,positive,0.3,0.6,positive,positive
855897,,positive,-0.3,1.7,negative,neutral
856703,,positive,0.3,0.7,positive,positive
857469,,positive,0.3,0.7,positive,positive
858083,,negative,-0.6,1.2,negative,neutral
859236,,positive,0.3,0.7,positive,positive
861034,,positive,0.3,0.7,positive,positive
861156,,positive,0.3,0.7,positive,positive
861182,,positive,0.3,0.7,positive,positive
861885,,positive,0.3,0.6,positive,positive
862292,,positive,0.3,0.3,positive,positive
862518,,positive,0.1,0.1,neutral,positive
862756,,negative,0,4.1,neutral,positive
863638,,negative,0,0.4,neutral,neutral
864170,,negative,-0.1,0.7,neutral,negative
864344,,neutral,0,0,neutral,neutral
864808,,positive,0.3,0.7,positive,positive
864980,,positive,0.3,0.7,positive,positive
865475,,negative,0,0.6,neutral,negative
866236,,positive,0.2,0.6,neutral,positive
870626,,neutral,0.2,0.5,neutral,positive
871129,,positive,0.1,1.5,neutral,positive
872204,,neutral,0,0.1,neutral,neutral
872829,,negative,0,0,neutral,positive
873349,,positive,0.3,0.3,positive,positive
873832,,positive,0.4,0.9,positive,positive
